"","time","n.risk","n.event","n.censor","surv","std.err","upper","lower","Management","Climate","n_sims","sim_ids"
"210",32,8,1,0,0.629912621994945,0.299668981326525,0.999885760092362,0.259939483897528,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"211",33,7,1,0,0.519456238953668,0.380511459402252,0.906860861268549,0.132051616638787,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"212",34,6,3,0,0.228977856714649,0.713102765103199,0.549010071769951,0,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"213",35,3,2,0,0.0665779641653825,1.39682126298479,0.248849746162264,0,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"214",38,1,1,0,0.0106886710456735,3.01291800748766,0.0738075265610372,0,"CONSERVATION","refclim",5,"CONSERVATION_refclim_refclim_w5; CONSERVATION_refclim_refclim_w6; CONSERVATION_refclim_refclim_w7; CONSERVATION_refclim_refclim_w8; CONSERVATION_refclim_refclim_w9"
"215",23,25,9,0,0.989504095720728,0.0123721067015737,1,0.965509726133356,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"216",24,16,1,0,0.986173846354606,0.0160038848080069,1,0.955240494002712,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"217",26,15,1,0,0.981737793437363,0.020751448117545,1,0.941808464625957,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"218",28,14,1,0,0.975081568547768,0.0275313960140077,1,0.92246563604873,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"219",29,13,3,0,0.924709311034774,0.0719219221006193,1,0.794358239083761,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"220",30,10,2,0,0.854434754933905,0.128845249005373,1,0.638662596704528,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"221",32,8,1,0,0.776727166789569,0.176728348908397,1,0.507683479532828,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"222",33,7,1,0,0.699026085815112,0.228545152902626,1,0.385904153225374,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"223",34,6,3,0,0.446689060455593,0.454514680526158,0.844614150145035,0.0487639707661502,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"224",35,3,2,0,0.227366364944003,0.778993718073655,0.574509247180401,0,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
"225",38,1,1,0,0.0836434112767822,1.26760846194644,0.291452700666366,0,"UNMANAGED","refclim",5,"UNMANAGED_refclim_refclim_w5; UNMANAGED_refclim_refclim_w6; UNMANAGED_refclim_refclim_w7; UNMANAGED_refclim_refclim_w8; UNMANAGED_refclim_refclim_w9"
